Avalanche Grain Count,  Number Avalanches
256, 474
257, 509
258, 445
259, 490
260, 465
261, 488
262, 464
263, 432
264, 432
265, 431
266, 431
267, 432
268, 415
269, 409
270, 440
271, 471
272, 427
273, 452
274, 429
275, 413
276, 439
277, 401
278, 356
279, 379
280, 404
281, 365
282, 393
283, 404
284, 406
285, 409
286, 354
287, 355
288, 390
289, 362
290, 374
291, 382
292, 385
293, 354
294, 366
295, 383
296, 363
297, 359
298, 368
299, 324
300, 381
301, 323
302, 323
303, 321
304, 363
305, 359
306, 338
307, 353
308, 351
309, 349
310, 326
311, 309
312, 333
313, 335
314, 312
315, 322
316, 316
317, 321
318, 304
319, 345
320, 282
321, 324
322, 296
323, 320
324, 296
325, 327
326, 284
327, 251
328, 296
329, 310
330, 310
331, 281
332, 300
333, 295
334, 257
335, 321
336, 288
337, 286
338, 282
339, 299
340, 291
341, 263
342, 263
343, 270
344, 260
345, 262
346, 263
347, 257
348, 274
349, 257
350, 243
351, 236
352, 244
353, 248
354, 265
355, 239
356, 224
357, 240
358, 290
359, 222
360, 240
361, 233
362, 252
363, 265
364, 232
365, 238
366, 213
367, 219
368, 271
369, 216
370, 227
371, 233
372, 248
373, 218
374, 221
375, 210
376, 206
377, 210
378, 217
379, 228
380, 224
381, 202
382, 228
383, 206
384, 205
385, 235
386, 210
387, 214
388, 196
389, 198
390, 240
391, 198
392, 183
393, 190
394, 231
395, 178
396, 184
397, 198
398, 195
399, 221
400, 190
401, 207
402, 217
403, 200
404, 187
405, 190
406, 174
407, 165
408, 201
409, 181
410, 216
411, 201
412, 174
413, 205
414, 188
415, 206
416, 185
417, 197
418, 171
419, 187
420, 174
421, 179
422, 193
423, 182
424, 178
425, 191
426, 172
427, 141
428, 172
429, 184
430, 161
431, 173
432, 164
433, 163
434, 175
435, 168
436, 163
437, 174
438, 164
439, 156
440, 134
441, 166
442, 134
443, 159
444, 154
445, 145
446, 162
447, 172
448, 158
449, 141
450, 136
451, 136
452, 149
453, 129
454, 141
455, 145
456, 149
457, 147
458, 169
459, 138
460, 132
461, 152
462, 165
463, 144
464, 137
465, 128
466, 144
467, 140
468, 143
469, 127
470, 145
471, 139
472, 119
473, 142
474, 129
475, 138
476, 132
477, 135
478, 127
479, 139
480, 127
481, 126
482, 138
483, 130
484, 122
485, 116
486, 113
487, 127
488, 129
489, 121
490, 120
491, 141
492, 127
493, 111
494, 99
495, 130
496, 109
497, 105
498, 124
499, 120
500, 132
501, 110
502, 109
503, 125
504, 113
505, 110
506, 105
507, 112
508, 125
509, 119
510, 101
511, 107
512, 113
513, 130
514, 120
515, 100
516, 91
517, 109
518, 137
519, 107
520, 131
521, 103
522, 133
523, 110
524, 107
525, 103
526, 102
527, 127
528, 105
529, 117
530, 110
531, 98
532, 101
533, 130
534, 98
535, 97
536, 119
537, 102
538, 88
539, 115
540, 101
541, 103
542, 90
543, 94
544, 103
545, 106
546, 89
547, 97
548, 101
549, 103
550, 89
551, 87
552, 100
553, 88
554, 74
555, 91
556, 96
557, 83
558, 90
559, 90
560, 106
561, 91
562, 93
563, 103
564, 96
565, 82
566, 96
567, 101
568, 82
569, 90
570, 81
571, 89
572, 95
573, 91
574, 99
575, 91
576, 86
577, 84
578, 78
579, 65
580, 87
581, 82
582, 79
583, 95
584, 86
585, 61
586, 78
587, 75
588, 75
589, 69
590, 87
591, 85
592, 84
593, 69
594, 74
595, 90
596, 82
597, 68
598, 82
599, 67
600, 71
601, 68
602, 66
603, 86
604, 65
605, 81
606, 84
607, 93
608, 68
609, 72
610, 62
611, 78
612, 78
613, 80
614, 71
615, 91
616, 75
617, 85
618, 62
619, 61
620, 65
621, 71
622, 68
623, 66
624, 59
625, 62
626, 60
627, 81
628, 69
629, 77
630, 71
631, 76
632, 70
633, 75
634, 77
635, 66
636, 78
637, 64
638, 59
639, 66
640, 54
641, 69
642, 70
643, 67
644, 76
645, 51
646, 74
647, 78
648, 63
649, 68
650, 63
651, 67
652, 72
653, 51
654, 60
655, 69
656, 62
657, 59
658, 62
659, 53
660, 43
661, 58
662, 72
663, 54
664, 59
665, 52
666, 56
667, 62
668, 65
669, 53
670, 48
671, 52
672, 54
673, 60
674, 50
675, 62
676, 60
677, 52
678, 57
679, 57
680, 51
681, 63
682, 57
683, 60
684, 58
685, 67
686, 65
687, 54
688, 54
689, 62
690, 66
691, 51
692, 68
693, 55
694, 62
695, 52
696, 56
697, 52
698, 49
699, 57
700, 47
701, 39
702, 50
703, 55
704, 50
705, 58
706, 58
707, 60
708, 47
709, 45
710, 39
711, 59
712, 42
713, 60
714, 53
715, 48
716, 53
717, 31
718, 52
719, 68
720, 56
721, 47
722, 51
723, 39
724, 58
725, 49
726, 38
727, 39
728, 53
729, 39
730, 52
731, 50
732, 51
733, 46
734, 45
735, 36
736, 44
737, 46
738, 29
739, 44
740, 33
741, 33
742, 40
743, 40
744, 45
745, 63
746, 42
747, 50
748, 47
749, 63
750, 43
751, 35
752, 28
753, 40
754, 51
755, 44
756, 51
757, 39
758, 46
759, 35
760, 42
761, 42
762, 41
763, 36
764, 42
765, 38
766, 46
767, 36
768, 47
769, 36
770, 40
771, 40
772, 53
773, 39
774, 33
775, 34
776, 51
777, 51
778, 32
779, 44
780, 45
781, 38
782, 40
783, 43
784, 44
785, 34
786, 47
787, 45
788, 37
789, 40
790, 31
791, 28
792, 44
793, 43
794, 31
795, 49
796, 36
797, 49
798, 45
799, 36
800, 41
801, 35
802, 21
803, 31
804, 40
805, 28
806, 45
807, 31
808, 35
809, 30
810, 38
811, 40
812, 27
813, 34
814, 38
815, 33
816, 33
817, 30
818, 35
819, 26
820, 38
821, 28
822, 28
823, 29
824, 33
825, 36
826, 29
827, 40
828, 29
829, 35
830, 31
831, 25
832, 18
833, 35
834, 38
835, 32
836, 25
837, 37
838, 24
839, 26
840, 30
841, 28
842, 25
843, 35
844, 33
845, 22
846, 36
847, 22
848, 36
849, 34
850, 32
851, 30
852, 30
853, 29
854, 24
855, 42
856, 28
857, 31
858, 18
859, 29
860, 34
861, 26
862, 30
863, 28
864, 28
865, 31
866, 25
867, 23
868, 20
869, 30
870, 32
871, 35
872, 24
873, 20
874, 29
875, 26
876, 20
877, 31
878, 16
879, 30
880, 31
881, 22
882, 31
883, 23
884, 28
885, 30
886, 28
887, 23
888, 25
889, 37
890, 26
891, 28
892, 30
893, 31
894, 32
895, 26
896, 23
897, 24
898, 25
899, 24
900, 26
901, 25
902, 29
903, 31
904, 31
905, 32
906, 34
907, 29
908, 28
909, 30
910, 24
911, 23
912, 21
913, 33
914, 28
915, 26
916, 33
917, 18
918, 20
919, 24
920, 21
921, 22
922, 29
923, 20
924, 23
925, 22
926, 20
927, 25
928, 27
929, 33
930, 24
931, 22
932, 24
933, 19
934, 18
935, 19
936, 22
937, 28
938, 17
939, 22
940, 18
941, 19
942, 26
943, 16
944, 21
945, 25
946, 20
947, 24
948, 25
949, 24
950, 25
951, 21
952, 20
953, 23
954, 29
955, 27
956, 13
957, 20
958, 21
959, 15
960, 23
961, 23
962, 19
963, 18
964, 21
965, 31
966, 25
967, 23
968, 20
969, 17
970, 24
971, 23
972, 19
973, 21
974, 20
975, 18
976, 16
977, 25
978, 18
979, 15
980, 19
981, 20
982, 15
983, 11
984, 17
985, 23
986, 22
987, 11
988, 20
989, 14
990, 8
991, 16
992, 21
993, 21
994, 25
995, 10
996, 14
997, 21
998, 16
999, 21
1000, 18
1001, 8
1002, 17
1003, 19
1004, 15
1005, 14
1006, 16
1007, 16
1008, 18
1009, 16
1010, 21
1011, 17
1012, 13
1013, 22
1014, 13
1015, 16
1016, 16
1017, 23
1018, 16
1019, 12
1020, 18
1021, 18
1022, 20
1023, 20
1024, 29
1025, 13
1026, 25
1027, 21
1028, 11
1029, 12
1030, 14
1031, 14
1032, 17
1033, 20
1034, 17
1035, 17
1036, 14
1037, 23
1038, 17
1039, 18
1040, 24
1041, 15
1042, 15
1043, 21
1044, 19
1045, 18
1046, 9
1047, 18
1048, 19
1049, 19
1050, 22
1051, 15
1052, 12
1053, 9
1054, 15
1055, 13
1056, 20
1057, 14
1058, 24
1059, 28
1060, 12
1061, 17
1062, 9
1063, 16
1064, 13
1065, 7
1066, 16
1067, 14
1068, 16
1069, 16
1070, 13
1071, 15
1072, 17
1073, 26
1074, 12
1075, 12
1076, 14
1077, 10
1078, 13
1079, 14
1080, 19
1081, 13
1082, 15
1083, 7
1084, 13
1085, 18
1086, 14
1087, 13
1088, 11
1089, 11
1090, 10
1091, 13
1092, 16
1093, 14
1094, 16
1095, 11
1096, 11
1097, 5
1098, 6
1099, 13
1100, 12
1101, 16
1102, 10
1103, 17
1104, 13
1105, 21
1106, 12
1107, 12
1108, 16
1109, 12
1110, 17
1111, 24
1112, 11
1113, 13
1114, 14
1115, 7
1116, 14
1117, 18
1118, 15
1119, 13
1120, 8
1121, 17
1122, 10
1123, 15
1124, 12
1125, 9
1126, 13
1127, 9
1128, 15
1129, 16
1130, 11
1131, 5
1132, 10
1133, 14
1134, 12
1135, 13
1136, 15
1137, 12
1138, 5
1139, 13
1140, 19
1141, 18
1142, 15
1143, 17
1144, 13
1145, 9
1146, 10
1147, 12
1148, 16
1149, 11
1150, 10
1151, 12
1152, 13
1153, 21
1154, 6
1155, 3
1156, 16
1157, 12
1158, 12
1159, 14
1160, 4
1161, 12
1162, 13
1163, 9
1164, 16
1165, 16
1166, 15
1167, 13
1168, 15
1169, 10
1170, 7
1171, 6
1172, 17
1173, 10
1174, 13
1175, 8
1176, 9
1177, 5
1178, 10
1179, 21
1180, 11
1181, 9
1182, 9
1183, 10
1184, 11
1185, 16
1186, 9
1187, 14
1188, 12
1189, 5
1190, 8
1191, 11
1192, 6
1193, 12
1194, 6
1195, 12
1196, 8
1197, 11
1198, 11
1199, 7
1200, 8
1201, 9
1202, 12
1203, 8
1204, 11
1205, 9
1206, 13
1207, 12
1208, 6
1209, 7
1210, 11
1211, 5
1212, 11
1213, 13
1214, 13
1215, 9
1216, 11
1217, 18
1218, 7
1219, 11
1220, 8
1221, 10
1222, 9
1223, 5
1224, 19
1225, 10
1226, 5
1227, 17
1228, 9
1229, 6
1230, 13
1231, 5
1232, 7
1233, 13
1234, 10
1235, 6
1236, 9
1237, 9
1238, 8
1239, 5
1240, 9
1241, 11
1242, 9
1243, 9
1244, 4
1245, 8
1246, 11
1247, 4
1248, 15
1249, 8
1250, 10
1251, 8
1252, 4
1253, 4
1254, 11
1255, 4
1256, 9
1257, 14
1258, 6
1259, 7
1260, 9
1261, 8
1262, 12
1263, 11
1264, 8
1265, 4
1266, 7
1267, 12
1268, 8
1269, 8
1270, 7
1271, 6
1272, 9
1273, 11
1274, 8
1275, 11
1276, 12
1277, 13
1278, 8
1279, 7
1280, 10
1281, 8
1282, 9
1283, 8
1284, 9
1285, 6
1286, 11
1287, 9
1288, 9
1289, 10
1290, 2
1291, 10
1292, 4
1293, 6
1294, 14
1295, 7
1296, 10
1297, 10
1298, 9
1299, 9
1300, 11
1301, 6
1302, 7
1303, 9
1304, 11
1305, 6
1306, 7
1307, 6
1308, 5
1309, 13
1310, 5
1311, 5
1312, 7
1313, 9
1314, 10
1315, 8
1316, 6
1317, 8
1318, 6
1319, 5
1320, 5
1321, 6
1322, 9
1323, 9
1324, 7
1325, 9
1326, 9
1327, 6
1328, 9
1329, 9
1330, 7
1331, 7
1332, 8
1333, 6
1334, 5
1335, 3
1336, 6
1337, 10
1338, 6
1339, 9
1340, 7
1341, 6
1342, 6
1343, 8
1344, 9
1345, 7
1346, 8
1347, 8
1348, 5
1349, 6
1350, 4
1351, 1
1352, 8
1353, 5
1354, 6
1355, 7
1356, 5
1357, 12
1358, 11
1359, 4
1360, 5
1361, 9
1362, 7
1363, 4
1364, 9
1365, 5
1366, 7
1367, 6
1368, 10
1369, 8
1370, 5
1371, 6
1372, 3
1373, 8
1374, 5
1375, 4
1376, 10
1377, 5
1378, 7
1379, 8
1380, 7
1381, 16
1382, 6
1383, 7
1384, 6
1385, 7
1386, 7
1387, 5
1388, 5
1389, 6
1390, 4
1391, 8
1392, 6
1393, 1
1394, 7
1395, 8
1396, 7
1397, 5
1398, 5
1399, 10
1400, 2
1401, 4
1402, 7
1403, 6
1404, 8
1405, 7
1406, 4
1407, 3
1408, 6
1409, 7
1410, 5
1411, 7
1412, 8
1413, 9
1414, 7
1415, 2
1416, 6
1418, 9
1419, 7
1420, 6
1421, 4
1422, 4
1423, 8
1424, 4
1425, 6
1426, 6
1427, 14
1428, 5
1429, 4
1430, 2
1431, 7
1432, 11
1433, 7
1434, 4
1435, 7
1436, 6
1437, 3
1438, 5
1439, 6
1440, 5
1441, 10
1442, 5
1443, 4
1444, 2
1445, 4
1446, 6
1447, 3
1448, 7
1449, 4
1450, 3
1451, 4
1452, 6
1453, 5
1454, 4
1455, 4
1456, 6
1457, 5
1458, 13
1459, 4
1461, 4
1462, 5
1463, 4
1464, 8
1465, 8
1466, 2
1467, 3
1468, 3
1469, 4
1470, 6
1471, 2
1472, 4
1473, 9
1474, 2
1475, 6
1476, 2
1477, 5
1478, 4
1479, 5
1480, 7
1481, 5
1482, 3
1483, 7
1484, 4
1485, 6
1486, 2
1487, 5
1488, 4
1489, 2
1490, 2
1491, 5
1492, 4
1493, 4
1494, 4
1495, 3
1496, 5
1497, 5
1498, 5
1499, 5
1500, 6
1501, 4
1502, 5
1503, 5
1504, 4
1505, 3
1506, 4
1507, 7
1508, 7
1509, 3
1510, 4
1511, 3
1512, 4
1513, 2
1514, 4
1515, 4
1516, 6
1517, 5
1518, 3
1519, 3
1520, 4
1521, 5
1522, 3
1523, 5
1524, 3
1525, 4
1526, 4
1527, 5
1528, 4
1529, 4
1530, 4
1531, 2
1532, 1
1533, 4
1534, 1
1535, 5
1536, 5
1537, 7
1538, 5
1539, 3
1540, 6
1541, 4
1542, 6
1543, 4
1544, 2
1545, 6
1546, 6
1547, 2
1548, 3
1549, 4
1550, 5
1551, 7
1552, 4
1553, 1
1554, 7
1555, 4
1556, 4
1557, 7
1558, 3
1559, 5
1561, 3
1562, 7
1563, 3
1564, 3
1565, 1
1566, 6
1567, 7
1568, 6
1569, 1
1570, 5
1571, 6
1572, 6
1573, 3
1574, 4
1575, 3
1576, 3
1577, 4
1578, 4
1579, 1
1580, 4
1581, 3
1582, 5
1583, 5
1584, 4
1585, 4
1586, 3
1587, 5
1588, 5
1589, 4
1590, 1
1591, 3
1592, 2
1593, 4
1594, 6
1595, 6
1596, 7
1598, 4
1599, 3
1600, 4
1601, 6
1603, 4
1604, 2
1605, 5
1606, 6
1607, 3
1608, 1
1609, 6
1610, 2
1612, 2
1613, 4
1614, 5
1615, 4
1616, 1
1617, 4
1618, 4
1619, 7
1620, 5
1621, 4
1622, 4
1623, 2
1624, 1
1625, 1
1626, 4
1627, 3
1628, 3
1629, 2
1630, 3
1631, 4
1632, 8
1633, 3
1634, 4
1635, 3
1636, 2
1637, 3
1638, 1
1639, 1
1640, 3
1641, 5
1642, 3
1643, 2
1644, 2
1645, 2
1646, 4
1647, 5
1649, 2
1650, 4
1652, 5
1653, 2
1654, 1
1655, 2
1656, 2
1657, 4
1658, 4
1659, 2
1660, 1
1661, 3
1662, 4
1663, 4
1664, 3
1665, 5
1666, 6
1667, 4
1668, 3
1670, 2
1671, 1
1672, 5
1673, 2
1674, 4
1675, 3
1676, 2
1677, 7
1678, 4
1679, 4
1680, 4
1681, 2
1682, 2
1683, 5
1685, 1
1686, 2
1687, 5
1688, 6
1689, 5
1690, 4
1691, 3
1692, 4
1693, 2
1694, 7
1695, 3
1696, 5
1697, 2
1698, 1
1699, 4
1700, 1
1701, 2
1702, 1
1703, 1
1704, 1
1705, 2
1706, 2
1707, 1
1708, 2
1709, 3
1710, 4
1711, 1
1712, 3
1713, 2
1714, 7
1715, 6
1716, 3
1718, 5
1719, 4
1720, 1
1721, 3
1722, 5
1723, 1
1724, 1
1725, 5
1726, 2
1727, 1
1728, 4
1729, 2
1730, 1
1731, 1
1732, 1
1733, 1
1734, 4
1735, 4
1736, 3
1737, 5
1738, 1
1739, 2
1740, 1
1741, 4
1742, 4
1743, 3
1744, 2
1745, 4
1746, 3
1747, 2
1748, 1
1749, 2
1750, 3
1751, 4
1752, 1
1753, 2
1754, 4
1755, 1
1756, 7
1757, 1
1758, 3
1759, 1
1760, 2
1761, 1
1762, 5
1763, 4
1764, 4
1765, 2
1766, 1
1767, 1
1768, 4
1769, 1
1770, 4
1771, 5
1772, 4
1773, 4
1774, 5
1775, 2
1776, 3
1778, 6
1779, 3
1780, 2
1781, 3
1782, 2
1783, 6
1784, 4
1785, 2
1786, 2
1787, 3
1788, 2
1789, 2
1790, 2
1791, 1
1792, 2
1793, 5
1794, 1
1795, 2
1796, 1
1797, 1
1798, 2
1799, 1
1801, 2
1802, 3
1803, 4
1804, 2
1805, 1
1806, 4
1807, 2
1808, 4
1809, 1
1810, 1
1811, 1
1812, 3
1813, 2
1814, 2
1815, 2
1816, 2
1817, 4
1818, 2
1819, 2
1820, 2
1821, 2
1822, 4
1824, 3
1825, 4
1826, 2
1827, 1
1828, 2
1831, 2
1832, 2
1833, 2
1834, 2
1835, 2
1836, 1
1837, 2
1838, 1
1839, 2
1841, 3
1842, 4
1843, 4
1844, 4
1848, 2
1849, 2
1850, 2
1851, 2
1852, 1
1853, 2
1854, 4
1856, 4
1858, 2
1859, 2
1861, 2
1862, 1
1863, 3
1864, 2
1865, 4
1866, 1
1867, 2
1868, 1
1869, 1
1871, 3
1873, 1
1874, 2
1876, 3
1877, 1
1878, 2
1879, 2
1880, 2
1881, 1
1882, 1
1883, 1
1885, 1
1886, 2
1887, 3
1888, 2
1889, 3
1890, 2
1891, 2
1894, 3
1896, 4
1897, 1
1899, 2
1901, 3
1902, 2
1903, 1
1905, 1
1907, 1
1908, 1
1909, 1
1910, 3
1911, 3
1912, 1
1913, 3
1914, 1
1915, 4
1916, 1
1917, 2
1918, 2
1919, 4
1921, 2
1922, 1
1923, 3
1925, 1
1926, 2
1928, 1
1929, 1
1930, 2
1931, 1
1932, 1
1933, 1
1935, 2
1936, 1
1937, 1
1938, 3
1940, 1
1941, 1
1942, 2
1943, 1
1944, 4
1945, 3
1947, 2
1948, 1
1950, 1
1951, 1
1952, 1
1953, 1
1954, 1
1955, 1
1956, 2
1958, 2
1959, 1
1960, 1
1961, 1
1962, 2
1963, 1
1964, 2
1967, 1
1968, 3
1969, 1
1970, 1
1971, 2
1972, 1
1973, 1
1974, 1
1976, 3
1978, 1
1980, 3
1981, 1
1982, 2
1983, 3
1984, 2
1985, 1
1986, 1
1987, 1
1988, 2
1989, 5
1990, 1
1991, 1
1992, 1
1994, 2
1995, 1
1998, 1
1999, 2
2001, 2
2002, 1
2003, 1
2004, 2
2005, 1
2006, 2
2007, 3
2009, 1
2010, 2
2011, 3
2012, 2
2013, 2
2014, 3
2015, 2
2016, 2
2017, 1
2019, 2
2020, 1
2021, 1
2022, 2
2024, 2
2025, 3
2026, 1
2027, 1
2028, 1
2029, 2
2030, 1
2032, 2
2034, 1
2035, 1
2036, 1
2038, 2
2040, 2
2041, 2
2042, 2
2043, 1
2044, 2
2045, 1
2046, 1
2047, 1
2050, 2
2051, 1
2055, 1
2056, 1
2057, 2
2058, 2
2060, 1
2061, 2
2062, 1
2065, 2
2066, 4
2068, 2
2069, 3
2070, 3
2071, 3
2072, 2
2074, 1
2076, 1
2077, 3
2078, 2
2079, 1
2081, 1
2082, 3
2083, 3
2085, 1
2087, 2
2088, 1
2089, 1
2090, 2
2091, 2
2094, 1
2096, 1
2097, 3
2098, 1
2099, 1
2100, 1
2101, 1
2103, 1
2104, 2
2107, 1
2108, 1
2110, 2
2112, 1
2113, 1
2114, 2
2115, 1
2117, 1
2119, 2
2121, 1
2122, 1
2123, 3
2124, 1
2126, 2
2127, 3
2128, 2
2129, 1
2130, 1
2132, 1
2134, 1
2135, 4
2136, 2
2139, 4
2141, 2
2142, 1
2143, 1
2146, 1
2149, 1
2150, 3
2152, 1
2155, 1
2156, 1
2157, 2
2158, 1
2159, 1
2160, 1
2162, 1
2165, 1
2167, 1
2169, 1
2171, 2
2172, 1
2173, 3
2174, 1
2175, 2
2176, 1
2177, 1
2181, 1
2183, 2
2184, 2
2189, 1
2190, 1
2191, 1
2192, 1
2193, 2
2194, 1
2195, 1
2196, 1
2197, 2
2200, 1
2201, 3
2203, 1
2204, 2
2205, 3
2207, 2
2208, 1
2210, 1
2212, 2
2215, 1
2216, 2
2223, 1
2224, 1
2227, 1
2229, 1
2230, 2
2231, 1
2232, 1
2233, 1
2234, 2
2237, 1
2238, 1
2245, 1
2247, 1
2248, 1
2251, 1
2253, 1
2255, 1
2257, 2
2259, 1
2260, 2
2264, 1
2267, 1
2268, 1
2269, 1
2273, 2
2274, 1
2275, 1
2277, 1
2278, 1
2280, 1
2281, 2
2283, 1
2285, 1
2286, 1
2291, 1
2293, 1
2294, 2
2298, 1
2299, 1
2300, 1
2303, 1
2305, 1
2311, 3
2312, 1
2313, 1
2315, 1
2316, 1
2319, 1
2320, 1
2321, 1
2322, 1
2323, 1
2324, 1
2325, 1
2328, 1
2329, 3
2330, 2
2331, 1
2333, 1
2336, 2
2337, 1
2338, 1
2340, 2
2341, 1
2342, 1
2343, 1
2345, 1
2350, 1
2353, 1
2355, 1
2358, 1
2369, 1
2375, 1
2376, 1
2377, 1
2381, 1
2387, 2
2393, 1
2394, 1
2395, 1
2400, 1
2401, 1
2403, 1
2410, 2
2411, 2
2413, 1
2416, 2
2419, 1
2423, 1
2429, 1
2434, 1
2435, 1
2437, 1
2438, 2
2439, 1
2440, 1
2444, 2
2448, 1
2454, 1
2456, 1
2459, 1
2461, 1
2467, 1
2469, 1
2477, 1
2478, 1
2479, 1
2482, 1
2487, 1
2490, 2
2494, 1
2497, 3
2498, 1
2501, 1
2506, 1
2509, 1
2511, 1
2512, 1
2514, 1
2516, 1
2521, 2
2524, 1
2527, 1
2528, 1
2531, 1
2533, 1
2536, 1
2539, 1
2541, 1
2545, 1
2547, 1
2551, 1
2555, 1
2557, 1
2559, 1
2563, 1
2564, 1
2567, 1
2576, 1
2578, 1
2580, 3
2582, 2
2585, 1
2590, 2
2595, 1
2600, 1
2606, 1
2608, 1
2609, 1
2611, 1
2613, 1
2619, 1
2622, 1
2623, 2
2629, 1
2630, 1
2635, 2
2637, 1
2641, 1
2658, 1
2663, 1
2665, 1
2672, 1
2685, 1
2690, 1
2695, 1
2706, 1
2712, 1
2713, 1
2716, 2
2726, 1
2735, 1
2740, 1
2750, 1
2752, 1
2756, 1
2759, 1
2763, 1
2768, 2
2789, 1
2790, 1
2805, 1
2812, 1
2816, 1
2820, 1
2835, 1
2855, 1
2871, 1
2891, 1
2892, 1
2894, 1
2901, 1
2903, 1
2926, 1
2943, 1
2945, 1
2963, 1
3010, 1
3018, 1
3037, 1
3061, 1
3105, 1
3172, 1
3185, 1
3323, 1
3871, 1
3886, 1
